scorer,Anna Hanlon,Anna Hanlon,Anna Hanlon,Anna Hanlon,Anna Hanlon,Anna Hanlon
labeled-data\Sample_Videoshort5\img245.png,104.8557853679938,1360.6755122185991,131.24334716796875,1289.781005859375,146.96981811523438,1250.458984375
labeled-data\Sample_Videoshort5\img245.png,104.8557853679938,1360.6755122185991,131.24334716796875,1289.781005859375,146.96981811523438,1250.458984375
labeled-data\Sample_Videoshort5\img258.png,194.8129837180693,1318.7766570061506,127.77417755126953,1285.3045654296875,129.91794569035136,1245.0810378098715
labeled-data\Sample_Videoshort5\img258.png,194.8129837180693,1318.7766570061506,127.77417755126953,1285.3045654296875,129.91794569035136,1245.0810378098715
labeled-data\Sample_Videoshort5\img268.png,317.1219177246094,1315.118896484375,220.47341918945312,1326.011474609375,180.30265857665722,1330.491214962457
labeled-data\Sample_Videoshort5\img268.png,317.1219177246094,1315.118896484375,220.47341918945312,1326.011474609375,180.30265857665722,1330.491214962457
labeled-data\Sample_Videoshort5\img276.png,452.4587054879129,1283.3072030102605,362.72052001953125,1304.7437744140625,306.3212890625,1309.39453125
labeled-data\Sample_Videoshort5\img276.png,452.4587054879129,1283.3072030102605,362.72052001953125,1304.7437744140625,306.3212890625,1309.39453125
labeled-data\Sample_Videoshort5\img287.png,644.4106658530469,1239.455600887312,541.8063354492188,1261.635009765625,492.78216552734375,1267.2901611328125
labeled-data\Sample_Videoshort5\img287.png,644.4106658530469,1239.455600887312,541.8063354492188,1261.635009765625,492.78216552734375,1267.2901611328125
labeled-data\Sample_Videoshort5\img308.png,688.3536069305039,1231.864768913696,635.9109788583339,1243.6643602299341,577.5685551280446,1260.0526815024873
labeled-data\Sample_Videoshort5\img308.png,688.3536069305039,1231.864768913696,635.9109788583339,1243.6643602299341,577.5685551280446,1260.0526815024873
labeled-data\Sample_Videoshort5\img316.png,764.2533035942697,1181.738537473856,669.3617553710938,1220.4276123046875,615.55517578125,1242.13720703125
labeled-data\Sample_Videoshort5\img316.png,764.2533035942697,1181.738537473856,669.3617553710938,1220.4276123046875,615.55517578125,1242.13720703125
labeled-data\Sample_Videoshort5\img330.png,810.2848209979123,1081.3019951997364,757.6414184570312,1167.231201171875,716.7059326171875,1212.4376220703125
labeled-data\Sample_Videoshort5\img330.png,810.2848209979123,1081.3019951997364,757.6414184570312,1167.231201171875,716.7059326171875,1212.4376220703125
labeled-data\Sample_Videoshort5\img334.png,806.9112734581223,1040.7412156725675,805.4158325195312,1079.333740234375,741.8458862304688,1172.522216796875
labeled-data\Sample_Videoshort5\img334.png,806.9112734581223,1040.7412156725675,805.4158325195312,1079.333740234375,741.8458862304688,1172.522216796875
labeled-data\Sample_Videoshort5\img346.png,859.5812347803788,892.3773866124561,855.6910400390625,920.7286987304688,821.7611694335938,1036.3570556640625
labeled-data\Sample_Videoshort5\img346.png,859.5812347803788,892.3773866124561,855.6910400390625,920.7286987304688,821.7611694335938,1036.3570556640625
labeled-data\Sample_Videoshort5\img351.png,843.3876966006649,801.1740264045735,854.447998046875,826.1204833984375,837.6954345703125,963.7703247070312
labeled-data\Sample_Videoshort5\img351.png,843.3876966006649,801.1740264045735,854.447998046875,826.1204833984375,837.6954345703125,963.7703247070312
labeled-data\Sample_Videoshort5\img369.png,775.9171721034807,682.1299983823732,794.269775390625,712.8027954101562,825.17955983046,829.1564555533482
labeled-data\Sample_Videoshort5\img369.png,775.9171721034807,682.1299983823732,794.269775390625,712.8027954101562,825.17955983046,829.1564555533482
labeled-data\Sample_Videoshort5\img378.png,774.6816469960977,679.0224517727547,805.689479984267,743.5522663697556,826.6407184897867,821.4908736102891
labeled-data\Sample_Videoshort5\img378.png,774.6816469960977,679.0224517727547,805.689479984267,743.5522663697556,826.6407184897867,821.4908736102891
labeled-data\Sample_Videoshort5\img380.png,771.0431617573985,675.6428733988514,793.7647705078125,707.7528686523438,827.1566986735311,819.6630958394298
labeled-data\Sample_Videoshort5\img380.png,771.0431617573985,675.6428733988514,793.7647705078125,707.7528686523438,827.1566986735311,819.6630958394298
labeled-data\Sample_Videoshort5\img388.png,778.3724365234375,676.5230102539062,796.9100341796875,709.7559204101562,832.7483520507812,820.2710571289062
labeled-data\Sample_Videoshort5\img388.png,778.3724365234375,676.5230102539062,796.9100341796875,709.7559204101562,832.7483520507812,820.2710571289062
labeled-data\Sample_Videoshort5\img396.png,848.7264665425998,644.2155599054574,822.8191528320312,697.8563842773438,810.8976440429688,778.8125
labeled-data\Sample_Videoshort5\img396.png,848.7264665425998,644.2155599054574,822.8191528320312,697.8563842773438,810.8976440429688,778.8125
labeled-data\Sample_Videoshort5\img429.png,798.3704833984375,617.1322021484375,825.8756103515625,630.9353637695312,841.6146059830023,721.6767649219174
labeled-data\Sample_Videoshort5\img429.png,798.3704833984375,617.1322021484375,825.8756103515625,630.9353637695312,841.6146059830023,721.6767649219174
labeled-data\Sample_Videoshort5\img445.png,,,826.062152724513,662.3691181015829,865.0636890194037,699.0069249240559
labeled-data\Sample_Videoshort5\img445.png,,,826.062152724513,662.3691181015829,865.0636890194037,699.0069249240559
labeled-data\Sample_Videoshort5\img458.png,803.4778442382812,712.38134765625,810.7442016601562,662.4051513671875,885.580443885189,655.4007524159524
labeled-data\Sample_Videoshort5\img458.png,803.4778442382812,712.38134765625,810.7442016601562,662.4051513671875,885.580443885189,655.4007524159524
labeled-data\Sample_Videoshort5\img465.png,819.0777050959421,767.5617350901315,810.8850708007812,680.3510131835938,865.0100646315748,649.9065598203097
labeled-data\Sample_Videoshort5\img465.png,819.0777050959421,767.5617350901315,810.8850708007812,680.3510131835938,865.0100646315748,649.9065598203097
labeled-data\Sample_Videoshort5\img475.png,819.6563110351562,775.5567626953125,810.3504028320312,683.4711303710938,837.8587646484375,648.93017578125
labeled-data\Sample_Videoshort5\img475.png,819.6563110351562,775.5567626953125,810.3504028320312,683.4711303710938,837.8587646484375,648.93017578125
labeled-data\Sample_Videoshort5\img476.png,820.7034301757812,785.8533325195312,810.0348510742188,684.466796875,844.5136783754393,646.0218793618237
labeled-data\Sample_Videoshort5\img476.png,820.7034301757812,785.8533325195312,810.0348510742188,684.466796875,844.5136783754393,646.0218793618237
labeled-data\Sample_Videoshort6\img001.png,136.3791961669922,659.4036626701103,135.33810424804688,695.69189453125,128.83068717864785,833.8629604535456
labeled-data\Sample_Videoshort6\img001.png,136.3791961669922,659.4036626701103,135.33810424804688,695.69189453125,128.83068717864785,833.8629604535456
labeled-data\Sample_Videoshort6\img023.png,127.42546081542969,594.7025146484375,132.22349548339844,619.2557983398438,135.72266400211055,752.4472548215733
labeled-data\Sample_Videoshort6\img023.png,127.42546081542969,594.7025146484375,132.22349548339844,619.2557983398438,135.72266400211055,752.4472548215733
labeled-data\Sample_Videoshort6\img032.png,131.0807047865813,591.130820485467,136.27264404296875,617.1585693359375,134.04347794219586,754.4961836429359
labeled-data\Sample_Videoshort6\img032.png,131.0807047865813,591.130820485467,136.27264404296875,617.1585693359375,134.04347794219586,754.4961836429359
labeled-data\Sample_Videoshort6\img038.png,150.5186188821698,555.6657496999555,135.17586576120453,625.804049681511,129.69631107514556,713.4769246584551
labeled-data\Sample_Videoshort6\img038.png,150.5186188821698,555.6657496999555,135.17586576120453,625.804049681511,129.69631107514556,713.4769246584551
labeled-data\Sample_Videoshort6\img039.png,151.2158966064453,562.6396383567247,137.69546508789062,598.6857299804688,126.86343227866644,712.7731481833525
labeled-data\Sample_Videoshort6\img039.png,151.2158966064453,562.6396383567247,137.69546508789062,598.6857299804688,126.86343227866644,712.7731481833525
labeled-data\Sample_Videoshort6\img062.png,233.40072725526124,567.6469571843967,171.5139919774183,607.0997509240216,125.09894051903609,665.8921494379724
labeled-data\Sample_Videoshort6\img062.png,233.40072725526124,567.6469571843967,171.5139919774183,607.0997509240216,125.09894051903609,665.8921494379724
labeled-data\Sample_Videoshort6\img066.png,243.12037658691406,601.6309204101562,140.13426208496094,626.63134765625,124.16922470577063,683.4331547087285
labeled-data\Sample_Videoshort6\img066.png,243.12037658691406,601.6309204101562,140.13426208496094,626.63134765625,124.16922470577063,683.4331547087285
labeled-data\Sample_Videoshort6\img079.png,269.14133437837677,661.5073786854913,152.88418579101562,634.930908203125,125.64454556272324,677.7472200081475
labeled-data\Sample_Videoshort6\img079.png,269.14133437837677,661.5073786854913,152.88418579101562,634.930908203125,125.64454556272324,677.7472200081475
labeled-data\Sample_Videoshort6\img093.png,231.46580505371094,680.9094848632812,141.84112548828125,633.4488525390625,106.09520509170181,671.5423938268649
labeled-data\Sample_Videoshort6\img093.png,231.46580505371094,680.9094848632812,141.84112548828125,633.4488525390625,106.09520509170181,671.5423938268649
labeled-data\Sample_Videoshort6\img109.png,209.90258008516344,606.6154847280109,182.91786193847656,616.9057006835938,102.00960471920013,679.9870462968307
labeled-data\Sample_Videoshort6\img109.png,209.90258008516344,606.6154847280109,182.91786193847656,616.9057006835938,102.00960471920013,679.9870462968307
labeled-data\Sample_Videoshort6\img110.png,221.82882984417262,591.0695420137527,180.57332493564127,634.1077070987149,116.03539837814662,677.0853122275671
labeled-data\Sample_Videoshort6\img110.png,221.82882984417262,591.0695420137527,180.57332493564127,634.1077070987149,116.03539837814662,677.0853122275671
labeled-data\Sample_Videoshort6\img124.png,306.21948377522455,508.04590979028967,203.10134887695312,576.504150390625,172.49842851605518,624.763618383574
labeled-data\Sample_Videoshort6\img124.png,306.21948377522455,508.04590979028967,203.10134887695312,576.504150390625,172.49842851605518,624.763618383574
labeled-data\Sample_Videoshort6\img133.png,350.6307222916033,524.8624660507344,216.25057983398438,558.7623291015625,186.2493704580218,605.5565116837308
labeled-data\Sample_Videoshort6\img133.png,350.6307222916033,524.8624660507344,216.25057983398438,558.7623291015625,186.2493704580218,605.5565116837308
labeled-data\Sample_Videoshort6\img147.png,408.2954406738281,499.59124755859375,301.8252868652344,528.0797119140625,259.85491943359375,540.77880859375
labeled-data\Sample_Videoshort6\img147.png,408.2954406738281,499.59124755859375,301.8252868652344,528.0797119140625,259.85491943359375,540.77880859375
labeled-data\Sample_Videoshort6\img157.png,421.24389903586086,545.5417889273422,351.6428102980367,531.4453658918335,267.0642720849846,531.4453658918335
labeled-data\Sample_Videoshort6\img157.png,421.24389903586086,545.5417889273422,351.6428102980367,531.4453658918335,267.0642720849846,531.4453658918335
labeled-data\Sample_Videoshort6\img163.png,450.66652579752247,554.8875039779866,326.8786315917969,509.6460266113281,287.14786850732526,531.5230654686411
labeled-data\Sample_Videoshort6\img163.png,450.66652579752247,554.8875039779866,326.8786315917969,509.6460266113281,287.14786850732526,531.5230654686411
labeled-data\Sample_Videoshort6\img175.png,499.58345657420955,551.2402034740973,429.1872951956632,541.7637971346775,360.1449061513196,532.2873907952578
labeled-data\Sample_Videoshort6\img175.png,499.58345657420955,551.2402034740973,429.1872951956632,541.7637971346775,360.1449061513196,532.2873907952578
labeled-data\Sample_Videoshort6\img188.png,607.944506280551,509.19063592421526,541.3259708226992,520.1021859399164,453.4120024662514,528.8840466803795
labeled-data\Sample_Videoshort6\img188.png,607.944506280551,509.19063592421526,541.3259708226992,520.1021859399164,453.4120024662514,528.8840466803795
labeled-data\Sample_Videoshort6\img196.png,659.8289481636516,512.395105177204,577.2598256764805,524.7437123088715,502.8361511230469,525.6151733398438
labeled-data\Sample_Videoshort6\img196.png,659.8289481636516,512.395105177204,577.2598256764805,524.7437123088715,502.8361511230469,525.6151733398438
labeled-data\Sample_Videoshort6\img199.png,676.266963974764,520.1623611129719,589.239157508704,522.8822973716549,510.5042993550752,522.4355658683672
labeled-data\Sample_Videoshort6\img199.png,676.266963974764,520.1623611129719,589.239157508704,522.8822973716549,510.5042993550752,522.4355658683672
labeled-data\Sample_Videoshort6\img222.png,688.0982055664062,599.1785888671875,587.6256103515625,521.0423583984375,551.7328347066923,521.3855079736011
labeled-data\Sample_Videoshort6\img222.png,688.0982055664062,599.1785888671875,587.6256103515625,521.0423583984375,551.7328347066923,521.3855079736011
labeled-data\Sample_Videoshort6\img244.png,689.0660298936093,525.2907242887394,574.3369750976562,526.4765014648438,530.6802438381458,531.9485612028019
labeled-data\Sample_Videoshort6\img244.png,689.0660298936093,525.2907242887394,574.3369750976562,526.4765014648438,530.6802438381458,531.9485612028019
labeled-data\Sample_Videoshort6\img250.png,719.0787756011309,500.9067632645125,638.1187684629863,528.1476140285102,582.3009033203125,522.2700805664062
labeled-data\Sample_Videoshort6\img250.png,719.0787756011309,500.9067632645125,638.1187684629863,528.1476140285102,582.3009033203125,522.2700805664062
labeled-data\Sample_Videoshort6\img285.png,829.380522958158,516.8509045607282,766.9337550616943,518.7525645198534,686.3378295898438,518.1665649414062
labeled-data\Sample_Videoshort6\img285.png,829.380522958158,516.8509045607282,766.9337550616943,518.7525645198534,686.3378295898438,518.1665649414062
labeled-data\Sample_Videoshort6\img304.png,940.0044348055856,538.1752296248637,874.7219754453749,534.4753382055521,783.7676458891222,524.1025945438802
labeled-data\Sample_Videoshort6\img304.png,940.0044348055856,538.1752296248637,874.7219754453749,534.4753382055521,783.7676458891222,524.1025945438802
labeled-data\Sample_Videoshort6\img320.png,917.4892849959776,612.0167330696038,870.2439995966048,554.3267022333235,789.9182363309632,524.2877973332842
labeled-data\Sample_Videoshort6\img320.png,917.4892849959776,612.0167330696038,870.2439995966048,554.3267022333235,789.9182363309632,524.2877973332842
labeled-data\Sample_Videoshort6\img323.png,886.057917854703,621.3948346774622,860.497406877969,548.6456880513729,,
labeled-data\Sample_Videoshort6\img323.png,886.057917854703,621.3948346774622,860.497406877969,548.6456880513729,,
labeled-data\Sample_Videoshort6\img341.png,864.9585571289062,635.1504516601562,854.5910841767532,561.6835918857286,803.8531496578539,518.3874338576908
labeled-data\Sample_Videoshort6\img341.png,864.9585571289062,635.1504516601562,854.5910841767532,561.6835918857286,803.8531496578539,518.3874338576908
labeled-data\Sample_Videoshort6\img358.png,937.6316088884533,503.63237032078047,876.4199067279244,524.7907212699124,799.0843229739496,530.9176507928473
labeled-data\Sample_Videoshort6\img358.png,937.6316088884533,503.63237032078047,876.4199067279244,524.7907212699124,799.0843229739496,530.9176507928473
labeled-data\Sample_Videoshort6\img375.png,947.1376970583474,542.1662528138665,884.6189316102609,524.957600215931,809.563665759983,528.6026159252954
labeled-data\Sample_Videoshort6\img375.png,947.1376970583474,542.1662528138665,884.6189316102609,524.957600215931,809.563665759983,528.6026159252954
labeled-data\Sample_Videoshort6\img383.png,942.137802317443,546.4616222101251,874.4789916893002,524.8195371965065,804.0244186950772,531.530445602302
labeled-data\Sample_Videoshort6\img383.png,942.137802317443,546.4616222101251,874.4789916893002,524.8195371965065,804.0244186950772,531.530445602302
labeled-data\Sample_Videoshort6\img432.png,934.5896130916408,508.9205575184943,858.3579410657926,526.1515000486985,797.6378253256723,534.0419017634072
labeled-data\Sample_Videoshort6\img432.png,934.5896130916408,508.9205575184943,858.3579410657926,526.1515000486985,797.6378253256723,534.0419017634072
labeled-data\Sample_Videoshort6\img447.png,920.5770065900718,621.8411439875401,877.8129118478438,559.3443235292691,843.8226983617033,507.3997994035593
labeled-data\Sample_Videoshort6\img447.png,920.5770065900718,621.8411439875401,877.8129118478438,559.3443235292691,843.8226983617033,507.3997994035593
labeled-data\Sample_Videoshort6\img453.png,932.7893676757812,686.671142578125,900.2814331054688,568.6729125976562,872.1521574859672,531.6021108330158
labeled-data\Sample_Videoshort6\img453.png,932.7893676757812,686.671142578125,900.2814331054688,568.6729125976562,872.1521574859672,531.6021108330158
labeled-data\Sample_Videoshort6\img478.png,934.7588500976562,726.7772827148438,915.510498046875,617.22998046875,894.5409553286456,568.9767022302077
labeled-data\Sample_Videoshort6\img478.png,934.7588500976562,726.7772827148438,915.510498046875,617.22998046875,894.5409553286456,568.9767022302077
labeled-data\Sample_Videoshort7\img010.png,275.9116805005899,982.4506107656489,219.08828735351562,1012.545654296875,180.3501739501953,1036.608642578125
labeled-data\Sample_Videoshort7\img010.png,275.9116805005899,982.4506107656489,219.08828735351562,1012.545654296875,180.3501739501953,1036.608642578125
labeled-data\Sample_Videoshort7\img034.png,249.62820028201995,951.2984020210968,237.6464080810547,975.7539672851562,140.78973388671875,1054.9986572265625
labeled-data\Sample_Videoshort7\img034.png,249.62820028201995,951.2984020210968,237.6464080810547,975.7539672851562,140.78973388671875,1054.9986572265625
labeled-data\Sample_Videoshort7\img039.png,297.72758358245744,927.948787456386,214.52969360351562,993.4822387695312,185.2928009033203,1031.0751953125
labeled-data\Sample_Videoshort7\img039.png,297.72758358245744,927.948787456386,214.52969360351562,993.4822387695312,185.2928009033203,1031.0751953125
labeled-data\Sample_Videoshort7\img046.png,364.9911075823438,875.2752879306472,350.5020446777344,894.7797241210938,239.14976501464844,964.365234375
labeled-data\Sample_Videoshort7\img046.png,364.9911075823438,875.2752879306472,350.5020446777344,894.7797241210938,239.14976501464844,964.365234375
labeled-data\Sample_Videoshort7\img048.png,391.4354315179601,866.8074307053371,308.7264099121094,923.0963745117188,267.55401309762743,967.2871766821573
labeled-data\Sample_Videoshort7\img048.png,391.4354315179601,866.8074307053371,308.7264099121094,923.0963745117188,267.55401309762743,967.2871766821573
labeled-data\Sample_Videoshort7\img067.png,618.7855259671701,823.4075896106932,502.4653625488281,840.4214477539062,461.63897705078125,850.1171875
labeled-data\Sample_Videoshort7\img067.png,618.7855259671701,823.4075896106932,502.4653625488281,840.4214477539062,461.63897705078125,850.1171875
labeled-data\Sample_Videoshort7\img098.png,597.7396240234375,950.7112426757812,596.82275390625,855.8623657226562,563.3377075195312,821.4349975585938
labeled-data\Sample_Videoshort7\img098.png,597.7396240234375,950.7112426757812,596.82275390625,855.8623657226562,563.3377075195312,821.4349975585938
labeled-data\Sample_Videoshort7\img112.png,495.4664611816406,1012.6129150390625,533.8970336914062,976.8960571289062,570.6601626083602,876.5883799517736
labeled-data\Sample_Videoshort7\img112.png,495.4664611816406,1012.6129150390625,533.8970336914062,976.8960571289062,570.6601626083602,876.5883799517736
labeled-data\Sample_Videoshort7\img117.png,482.1688232421875,1044.9727783203125,562.6954345703125,953.9081420898438,594.2104213658079,925.4819940138004
labeled-data\Sample_Videoshort7\img117.png,482.1688232421875,1044.9727783203125,562.6954345703125,953.9081420898438,594.2104213658079,925.4819940138004
labeled-data\Sample_Videoshort7\img128.png,388.09100341796875,1080.5760498046875,422.540283203125,1054.6068115234375,516.1854248046875,999.3322143554688
labeled-data\Sample_Videoshort7\img128.png,388.09100341796875,1080.5760498046875,422.540283203125,1054.6068115234375,516.1854248046875,999.3322143554688
labeled-data\Sample_Videoshort7\img130.png,372.24044830476385,1076.2684631777865,440.68116075612835,1041.0703824885134,503.2555264259474,1011.7386485807856
labeled-data\Sample_Videoshort7\img130.png,372.24044830476385,1076.2684631777865,440.68116075612835,1041.0703824885134,503.2555264259474,1011.7386485807856
labeled-data\Sample_Videoshort7\img151.png,373.704845864332,990.4636865797931,431.4657987903188,1013.8431199069782,513.9814458274427,1018.6565326508105
labeled-data\Sample_Videoshort7\img151.png,373.704845864332,990.4636865797931,431.4657987903188,1013.8431199069782,513.9814458274427,1018.6565326508105
labeled-data\Sample_Videoshort7\img159.png,383.41359387397137,1013.3029116516484,421.4380187988281,1012.820068359375,506.9193420410156,1020.50439453125
labeled-data\Sample_Videoshort7\img159.png,383.41359387397137,1013.3029116516484,421.4380187988281,1012.820068359375,506.9193420410156,1020.50439453125
labeled-data\Sample_Videoshort7\img163.png,390.330322265625,1049.2669677734375,426.74334716796875,1025.2720947265625,511.4604797363281,1018.15771484375
labeled-data\Sample_Videoshort7\img163.png,390.330322265625,1049.2669677734375,426.74334716796875,1025.2720947265625,511.4604797363281,1018.15771484375
labeled-data\Sample_Videoshort7\img173.png,313.0985412597656,1108.4586181640625,357.4960021972656,1077.7764892578125,449.31640260140284,1022.1820597718729
labeled-data\Sample_Videoshort7\img173.png,313.0985412597656,1108.4586181640625,357.4960021972656,1077.7764892578125,449.31640260140284,1022.1820597718729
labeled-data\Sample_Videoshort7\img177.png,278.912841796875,1125.173828125,312.5050354003906,1101.4036865234375,411.5023498535156,1048.2730712890625
labeled-data\Sample_Videoshort7\img177.png,278.912841796875,1125.173828125,312.5050354003906,1101.4036865234375,411.5023498535156,1048.2730712890625
labeled-data\Sample_Videoshort7\img196.png,215.65994038748158,1136.0704736976984,277.17774400509245,1128.102180595417,332.8811950683594,1119.116943359375
labeled-data\Sample_Videoshort7\img196.png,215.65994038748158,1136.0704736976984,277.17774400509245,1128.102180595417,332.8811950683594,1119.116943359375
labeled-data\Sample_Videoshort7\img215.png,161.41152816760825,1030.4886587457515,183.34597778320312,1048.2811279296875,286.53784213005525,1124.8096311314735
labeled-data\Sample_Videoshort7\img215.png,161.41152816760825,1030.4886587457515,183.34597778320312,1048.2811279296875,286.53784213005525,1124.8096311314735
labeled-data\Sample_Videoshort7\img237.png,182.1219255630789,843.1202887964378,163.61184692382812,870.9324951171875,151.97120379090632,979.0004074934889
labeled-data\Sample_Videoshort7\img237.png,182.1219255630789,843.1202887964378,163.61184692382812,870.9324951171875,151.97120379090632,979.0004074934889
labeled-data\Sample_Videoshort7\img241.png,201.6293344379268,843.3903974032435,169.42889248867414,898.2504096130813,150.34714911133926,972.1921652002542
labeled-data\Sample_Videoshort7\img241.png,201.6293344379268,843.3903974032435,169.42889248867414,898.2504096130813,150.34714911133926,972.1921652002542
labeled-data\Sample_Videoshort7\img253.png,247.12350716346154,755.5150106154055,226.2046661376953,790.6185302734375,183.587890625,890.0753173828125
labeled-data\Sample_Videoshort7\img253.png,247.12350716346154,755.5150106154055,226.2046661376953,790.6185302734375,183.587890625,890.0753173828125
labeled-data\Sample_Videoshort7\img257.png,281.2185338833604,732.6712953894425,259.15179443359375,762.8682250976562,198.16371154785156,857.7583618164062
labeled-data\Sample_Videoshort7\img257.png,281.2185338833604,732.6712953894425,259.15179443359375,762.8682250976562,198.16371154785156,857.7583618164062
labeled-data\Sample_Videoshort7\img259.png,285.19610511087285,738.6158322511089,237.81407341377434,788.8988046643562,186.5641207618106,848.8515794647667
labeled-data\Sample_Videoshort7\img259.png,285.19610511087285,738.6158322511089,237.81407341377434,788.8988046643562,186.5641207618106,848.8515794647667
labeled-data\Sample_Videoshort7\img270.png,371.5626204712455,745.5317385096881,261.5257263183594,774.2882690429688,224.28050231933594,803.1105346679688
labeled-data\Sample_Videoshort7\img270.png,371.5626204712455,745.5317385096881,261.5257263183594,774.2882690429688,224.28050231933594,803.1105346679688
labeled-data\Sample_Videoshort7\img286.png,527.499390313967,612.792845171445,452.4130554199219,676.015380859375,407.4695129394531,713.7238159179688
labeled-data\Sample_Videoshort7\img286.png,527.499390313967,612.792845171445,452.4130554199219,676.015380859375,407.4695129394531,713.7238159179688
labeled-data\Sample_Videoshort7\img302.png,665.4910830353416,518.5143779803208,582.5176391601562,581.6679077148438,535.6363525390625,603.78369140625
labeled-data\Sample_Videoshort7\img302.png,665.4910830353416,518.5143779803208,582.5176391601562,581.6679077148438,535.6363525390625,603.78369140625
labeled-data\Sample_Videoshort7\img319.png,781.5762837266057,530.2204190302824,674.469970703125,546.817138671875,641.719482421875,542.4215087890625
labeled-data\Sample_Videoshort7\img319.png,781.5762837266057,530.2204190302824,674.469970703125,546.817138671875,641.719482421875,542.4215087890625
labeled-data\Sample_Videoshort7\img329.png,,,805.679246110074,531.3742391231635,737.0881145104647,528.9245558517489
labeled-data\Sample_Videoshort7\img329.png,,,805.679246110074,531.3742391231635,737.0881145104647,528.9245558517489
labeled-data\Sample_Videoshort7\img340.png,881.9772805236239,509.9926369452044,822.8859177924179,531.0299704923274,763.8843481100656,559.1814759775582
labeled-data\Sample_Videoshort7\img340.png,881.9772805236239,509.9926369452044,822.8859177924179,531.0299704923274,763.8843481100656,559.1814759775582
labeled-data\Sample_Videoshort7\img414.png,808.18017578125,743.1463623046875,857.5096435546875,646.6987915039062,872.0563902307572,604.0584635311594
labeled-data\Sample_Videoshort7\img414.png,808.18017578125,743.1463623046875,857.5096435546875,646.6987915039062,872.0563902307572,604.0584635311594
labeled-data\Sample_Videoshort7\img423.png,771.2193603515625,875.8150024414062,808.8351440429688,761.9278564453125,806.1267557797951,721.6912796775237
labeled-data\Sample_Videoshort7\img423.png,771.2193603515625,875.8150024414062,808.8351440429688,761.9278564453125,806.1267557797951,721.6912796775237
labeled-data\Sample_Videoshort7\img440.png,673.3160400390625,1009.5634155273438,751.0482177734375,920.4205932617188,762.7906494140625,889.8445434570312
labeled-data\Sample_Videoshort7\img440.png,673.3160400390625,1009.5634155273438,751.0482177734375,920.4205932617188,762.7906494140625,889.8445434570312
labeled-data\Sample_Videoshort7\img449.png,604.7178955078125,1100.773681640625,634.8544921875,1060.361083984375,700.8842716765466,979.7912848477872
labeled-data\Sample_Videoshort7\img449.png,604.7178955078125,1100.773681640625,634.8544921875,1060.361083984375,700.8842716765466,979.7912848477872
labeled-data\Sample_Videoshort7\img461.png,601.437255859375,1083.1356201171875,642.045166015625,1045.551513671875,663.91259765625,1002.789306640625
labeled-data\Sample_Videoshort7\img461.png,601.437255859375,1083.1356201171875,642.045166015625,1045.551513671875,663.91259765625,1002.789306640625
labeled-data\Sample_Videoshort7\img474.png,567.4344482421875,1024.921630859375,600.349853515625,1022.8244018554688,698.6707129078035,974.5048503905348
labeled-data\Sample_Videoshort7\img474.png,567.4344482421875,1024.921630859375,600.349853515625,1022.8244018554688,698.6707129078035,974.5048503905348
labeled-data\Sample_Videoshort8\img034.png,776.22265625,1328.2236328125,830.339599609375,1284.946044921875,807.9417808997518,1248.7423850572075
labeled-data\Sample_Videoshort8\img034.png,776.22265625,1328.2236328125,830.339599609375,1284.946044921875,807.9417808997518,1248.7423850572075
labeled-data\Sample_Videoshort8\img042.png,743.3828735351562,1348.93994140625,816.2363891601562,1296.38623046875,815.5368037052908,1253.476912376544
labeled-data\Sample_Videoshort8\img042.png,743.3828735351562,1348.93994140625,816.2363891601562,1296.38623046875,815.5368037052908,1253.476912376544
labeled-data\Sample_Videoshort8\img056.png,515.2018432617188,1344.7767333984375,549.3276977539062,1331.05078125,692.2196954118637,1302.711275942938
labeled-data\Sample_Videoshort8\img056.png,515.2018432617188,1344.7767333984375,549.3276977539062,1331.05078125,692.2196954118637,1302.711275942938
labeled-data\Sample_Videoshort8\img062.png,396.9671936035156,1336.70556640625,428.57489013671875,1328.7542724609375,565.0899274752179,1312.916762697398
labeled-data\Sample_Videoshort8\img062.png,396.9671936035156,1336.70556640625,428.57489013671875,1328.7542724609375,565.0899274752179,1312.916762697398
labeled-data\Sample_Videoshort8\img073.png,239.11085510253906,1295.6796875,268.2735595703125,1299.0645751953125,364.8409729003906,1321.445068359375
labeled-data\Sample_Videoshort8\img073.png,239.11085510253906,1295.6796875,268.2735595703125,1299.0645751953125,364.8409729003906,1321.445068359375
labeled-data\Sample_Videoshort8\img081.png,167.2854113885021,1302.03513535967,240.209064427023,1309.1862642094145,314.1897277832031,1324.1502685546875
labeled-data\Sample_Videoshort8\img081.png,167.2854113885021,1302.03513535967,240.209064427023,1309.1862642094145,314.1897277832031,1324.1502685546875
labeled-data\Sample_Videoshort8\img087.png,112.29602865147412,1274.7088368652212,158.9267159836872,1288.3871718160037,219.23573826668274,1319.474296704146
labeled-data\Sample_Videoshort8\img087.png,112.29602865147412,1274.7088368652212,158.9267159836872,1288.3871718160037,219.23573826668274,1319.474296704146
labeled-data\Sample_Videoshort8\img088.png,112.2545394897461,1275.9541015625,138.1117401123047,1283.187744140625,207.7718048095703,1322.0396728515625
labeled-data\Sample_Videoshort8\img088.png,112.2545394897461,1275.9541015625,138.1117401123047,1283.187744140625,207.7718048095703,1322.0396728515625
labeled-data\Sample_Videoshort8\img113.png,116.93207550048828,1175.02001953125,146.59940736437784,1229.5913866917933,202.74473400253993,1305.03673805653
